Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Carbon_Footprint_KG,Water_Usage_KG,Recycling_Programs_Encoded
BRAND-0180,Brand_180,Brazil,2016,0.6982449099098647,Bamboo Fabric,No,63171.25,No,14,217.05,Growing,GOTS,319190.0,4776451.8,2
BRAND-0181,Brand_181,USA,2018,0.5048392165687392,Tencel,No,28061.1,No,1,238.91,Growing,GOTS,198510.0,3475752.19,2
BRAND-0182,Brand_182,France,2022,0.2884344046610956,Organic Cotton,Yes,28204.78,Yes,7,147.02,Stable,GOTS,40010.0,3984337.24,1
BRAND-0183,Brand_183,Italy,2021,0.6369373902355517,Bamboo Fabric,Yes,47574.38,No,17,143.81,Growing,OEKO-TEX,380300.0,4427311.21,2
BRAND-0184,Brand_184,USA,2024,0.4346517371905727,Bamboo Fabric,Yes,42549.18,Yes,18,126.87,Declining,B Corp,295120.0,3964493.5,1
BRAND-0185,Brand_185,China,2018,0.4142714906076381,Organic Cotton,Yes,96799.08,Yes,11,163.85,Growing,GOTS,1330.0,3407000.65,1
BRAND-0186,Brand_186,Japan,2010,0.6062393622545175,Bamboo Fabric,Yes,79639.11,No,10,348.21,Declining,Fair Trade,344710.0,406930.47,2
BRAND-0187,Brand_187,Australia,2024,0.48551581099348795,Hemp,No,34682.73,No,18,115.44,Growing,GOTS,402760.0,1982948.35,2
BRAND-0188,Brand_188,Brazil,2016,0.5948887718795602,Organic Cotton,Yes,59023.01,No,7,142.07,Growing,B Corp,307520.0,3731017.24,2
BRAND-0189,Brand_189,Japan,2010,0.4502712078847715,Vegan Leather,No,43522.71,No,20,90.6,Declining,OEKO-TEX,378190.0,1315561.96,2
BRAND-0190,Brand_190,Germany,2022,0.28530040342161456,Recycled Polyester,No,10347.49,Yes,16,472.99,Declining,GOTS,92960.0,858534.76,1
BRAND-0191,Brand_191,India,2018,0.2911369584971837,Bamboo Fabric,Yes,14174.67,No,13,258.78,Declining,Fair Trade,128259.99999999999,209134.71,2
BRAND-0192,Brand_192,Brazil,2017,0.397450319020212,Tencel,No,29074.79,Yes,15,27.48,Declining,OEKO-TEX,409840.0,3747225.25,1
BRAND-0193,Brand_193,Australia,2012,0.3311333042176863,Hemp,No,17209.58,No,9,49.76,Declining,GOTS,429340.0,54484.49,2
BRAND-0194,Brand_194,India,2017,0.5542826290251373,Organic Cotton,Yes,96516.5,Yes,12,82.9,Stable,Fair Trade,229330.0,4895683.9,1
BRAND-0195,Brand_195,China,2023,0.9088731541006899,Bamboo Fabric,Yes,76475.84,No,11,448.79,Growing,GOTS,431560.0,4947047.2,2
BRAND-0196,Brand_196,Japan,2019,0.7009193397460406,Vegan Leather,No,97898.86,Yes,14,313.25,Growing,B Corp,463020.0,3119576.1,1
BRAND-0197,Brand_197,France,2017,0.3711346669655551,Hemp,No,46682.86,Yes,14,305.89,Declining,GOTS,132800.0,2190634.28,1
BRAND-0198,Brand_198,Brazil,2018,0.4657570905864722,Vegan Leather,Yes,27806.8,Yes,6,452.27,Declining,B Corp,316260.0,1723552.02,1
BRAND-0199,Brand_199,Germany,2016,0.6576865146120985,Vegan Leather,No,58605.69,Yes,16,359.87,Declining,B Corp,441900.0,3897505.37,1
BRAND-0200,Brand_200,Australia,2018,0.19012946912686454,Recycled Polyester,No,39162.98,Yes,5,79.29,Declining,GOTS,223540.0,252971.31,1
BRAND-0201,Brand_201,Italy,2022,0.4476416349548682,Hemp,No,82538.61,Yes,14,119.34,Declining,Fair Trade,207420.0,3206140.55,1
BRAND-0202,Brand_202,Australia,2017,0.550888470369519,Recycled Polyester,Yes,71979.02,Yes,3,439.24,Declining,GOTS,439750.0,194696.6,1
BRAND-0203,Brand_203,UK,2016,0.6182350417473776,Bamboo Fabric,No,41294.92,No,11,406.32,Declining,GOTS,215830.0,3252720.54,2
BRAND-0204,Brand_204,India,2014,0.548337224821152,Tencel,Yes,66804.49,Yes,16,380.6,Declining,GOTS,85620.0,4575682.55,1
BRAND-0205,Brand_205,Italy,2012,0.2902799863832045,Tencel,No,42577.35,Yes,14,129.51,Declining,OEKO-TEX,45970.0,3431078.72,1
BRAND-0206,Brand_206,UK,2015,0.43834260289684635,Hemp,Yes,20182.93,No,11,195.67,Stable,GOTS,113240.0,3792173.73,2
BRAND-0207,Brand_207,China,2023,0.45028568315556583,Recycled Polyester,Yes,21353.76,No,17,114.58,Stable,OEKO-TEX,135930.0,4604643.49,2
BRAND-0208,Brand_208,UK,2017,0.5852617544316515,Vegan Leather,No,67203.66,Yes,7,173.4,Declining,GOTS,409950.0,4235223.46,1
BRAND-0209,Brand_209,Japan,2011,0.46823580154838595,Organic Cotton,Yes,43866.04,Yes,9,435.14,Stable,GOTS,187780.0,2447833.25,1
BRAND-0210,Brand_210,Brazil,2014,0.4609654702450309,Organic Cotton,No,71367.21,Yes,3,359.91,Declining,GOTS,251030.0,1079813.36,1
BRAND-0211,Brand_211,Italy,2022,0.6568717577803078,Hemp,No,32729.28,No,20,214.68,Stable,Fair Trade,456100.0,4076570.42,2
BRAND-0212,Brand_212,Italy,2014,0.3968127152014981,Hemp,Yes,49542.77,No,5,27.03,Growing,B Corp,393080.0,417763.86,2
BRAND-0213,Brand_213,Germany,2016,0.5721811051726642,Vegan Leather,Yes,86674.08,Yes,15,210.17,Stable,OEKO-TEX,358330.0,3127245.84,1
BRAND-0214,Brand_214,Japan,2023,0.4561380556685918,Hemp,Yes,58607.16,No,19,177.86,Stable,GOTS,60270.0,2970341.87,2
BRAND-0215,Brand_215,France,2020,0.6089794965602128,Organic Cotton,Yes,43482.01,No,18,491.39,Stable,GOTS,258779.99999999997,1627210.8,2
BRAND-0216,Brand_216,Australia,2016,0.603992310147101,Organic Cotton,Yes,7389.3,No,20,224.76,Growing,GOTS,375860.0,4936548.16,2
BRAND-0217,Brand_217,Italy,2018,0.5748509497877806,Bamboo Fabric,No,63446.83,No,20,329.57,Stable,GOTS,401500.0,182462.67,2
BRAND-0218,Brand_218,Japan,2012,0.6794726131664717,Bamboo Fabric,Yes,29526.82,No,20,234.95,Declining,GOTS,457720.0,4478474.6,2
BRAND-0219,Brand_219,UK,2023,0.6935379192211505,Hemp,Yes,91096.81,No,15,325.71,Declining,GOTS,438240.0,952076.9,2
BRAND-0220,Brand_220,China,2011,0.3596928194835912,Tencel,Yes,28035.06,Yes,4,456.61,Growing,GOTS,228760.0,335184.43,1
BRAND-0221,Brand_221,UK,2014,0.28621041130596614,Vegan Leather,Yes,26774.93,Yes,14,369.6,Growing,GOTS,14820.0,1929557.59,1
BRAND-0222,Brand_222,India,2022,0.31008866054981943,Recycled Polyester,Yes,89818.41,Yes,4,75.8,Declining,Fair Trade,52330.0,1991922.54,1
BRAND-0223,Brand_223,Japan,2015,0.3617603080509335,Vegan Leather,Yes,29751.48,Yes,17,314.95,Declining,GOTS,170420.0,2364473.29,1
BRAND-0224,Brand_224,USA,2020,0.6145516126989952,Bamboo Fabric,No,60810.32,No,16,374.47,Stable,GOTS,316910.0,1521750.57,2
BRAND-0225,Brand_225,Japan,2024,0.3890311512102753,Recycled Polyester,No,19126.25,Yes,2,277.86,Stable,GOTS,440720.0,1131876.86,1
BRAND-0226,Brand_226,Japan,2013,0.6409772541123262,Vegan Leather,Yes,92908.39,Yes,20,374.22,Declining,Fair Trade,252890.0,3592593.46,1
BRAND-0227,Brand_227,Italy,2011,0.532490588580161,Hemp,Yes,11195.55,Yes,14,400.47,Declining,GOTS,354790.0,4097191.58,1
BRAND-0228,Brand_228,China,2016,0.1713357254499072,Recycled Polyester,No,28390.56,Yes,6,34.85,Stable,B Corp,9250.0,3018460.08,1
BRAND-0229,Brand_229,Brazil,2021,0.338539510050482,Bamboo Fabric,No,43999.6,No,18,297.12,Stable,GOTS,39920.0,199893.69,2
BRAND-0230,Brand_230,France,2012,0.5763671279676854,Recycled Polyester,Yes,58520.48,No,10,221.71,Stable,Fair Trade,215870.0,3456943.82,2
BRAND-0231,Brand_231,China,2019,0.45523736265169157,Hemp,No,74409.86,No,13,109.84,Growing,OEKO-TEX,22950.0,3253387.11,2
BRAND-0232,Brand_232,UK,2012,0.42279088926278197,Tencel,No,15895.44,Yes,14,224.68,Growing,Fair Trade,368300.0,3282464.12,1
BRAND-0233,Brand_233,Japan,2021,0.46184002505463584,Recycled Polyester,Yes,23578.97,No,12,276.15,Growing,OEKO-TEX,360080.0,786734.6,2
BRAND-0234,Brand_234,China,2013,0.6838218197750883,Vegan Leather,No,34466.59,No,17,326.22,Growing,GOTS,476190.0,3180896.37,2
BRAND-0235,Brand_235,UK,2020,0.3545542913758065,Organic Cotton,No,20465.35,Yes,6,121.71,Stable,GOTS,244420.0,3957474.39,1
BRAND-0236,Brand_236,UK,2021,0.39726158953697976,Bamboo Fabric,No,8835.13,Yes,19,249.69,Growing,B Corp,473360.0,1782635.86,1
BRAND-0237,Brand_237,Brazil,2017,0.6824583292902712,Recycled Polyester,Yes,60117.7,No,1,368.89,Stable,B Corp,361500.0,2582180.84,2
BRAND-0238,Brand_238,Germany,2014,0.450316467445141,Bamboo Fabric,Yes,9327.98,No,19,324.43,Growing,OEKO-TEX,248570.0,1871302.45,2
BRAND-0239,Brand_239,Germany,2023,0.3950477804660826,Bamboo Fabric,Yes,27290.31,Yes,20,124.96,Stable,B Corp,456180.0,2298106.26,1
BRAND-0240,Brand_240,India,2023,0.5851642089849435,Bamboo Fabric,Yes,68574.16,Yes,5,138.43,Growing,OEKO-TEX,378810.0,4844735.17,1
BRAND-0241,Brand_241,France,2014,0.35610515208688487,Recycled Polyester,Yes,14484.61,Yes,5,419.27,Stable,GOTS,127310.0,2346590.57,1
BRAND-0242,Brand_242,China,2021,0.5413654485548408,Recycled Polyester,No,70666.53,No,14,82.87,Declining,Fair Trade,231130.0,3424325.21,2
BRAND-0243,Brand_243,Brazil,2020,0.24319321339803687,Recycled Polyester,Yes,13252.63,Yes,20,232.58,Growing,GOTS,146410.0,1818130.74,1
BRAND-0244,Brand_244,Italy,2019,0.5570665961482076,Organic Cotton,No,87699.99,Yes,18,442.66,Declining,B Corp,30140.0,3625310.39,1
BRAND-0245,Brand_245,India,2019,0.7037199539475519,Vegan Leather,Yes,87749.43,No,17,115.59,Declining,GOTS,456430.0,3350370.87,2
BRAND-0246,Brand_246,Italy,2012,0.39938183955425444,Hemp,Yes,50577.02,Yes,14,23.7,Growing,GOTS,424640.0,2608089.35,1
BRAND-0247,Brand_247,UK,2010,0.5800217171178611,Recycled Polyester,No,62712.33,Yes,13,362.82,Declining,OEKO-TEX,358620.0,2880415.06,1
BRAND-0248,Brand_248,Japan,2019,0.24533057579004938,Vegan Leather,No,6752.44,Yes,8,60.49,Declining,GOTS,212980.0,3320356.38,1
BRAND-0249,Brand_249,France,2014,0.7605226763748182,Bamboo Fabric,Yes,76273.29,No,5,361.03,Stable,Fair Trade,405240.0,3048329.01,2
BRAND-0250,Brand_250,Japan,2019,0.7617485136627691,Tencel,No,65392.33,No,5,425.74,Declining,GOTS,449320.0,2493806.58,2
BRAND-0251,Brand_251,China,2020,0.825275824037488,Vegan Leather,No,97688.11,No,18,365.97,Stable,OEKO-TEX,429100.0,3040963.86,2
BRAND-0252,Brand_252,USA,2018,0.41742540646847315,Organic Cotton,No,7281.79,No,15,176.06,Growing,OEKO-TEX,405730.0,1261626.18,2
BRAND-0253,Brand_253,India,2015,0.6081558574631553,Recycled Polyester,No,13386.89,No,4,478.96,Stable,GOTS,355930.0,2260968.58,2
BRAND-0254,Brand_254,India,2015,0.5362770660319218,Bamboo Fabric,Yes,53968.69,Yes,1,488.24,Declining,B Corp,241810.0,2263789.87,1
BRAND-0255,Brand_255,Japan,2016,0.5207193845491704,Tencel,Yes,82610.89,Yes,20,230.86,Declining,GOTS,484160.0,773875.94,1
BRAND-0256,Brand_256,China,2024,0.5291037365466695,Tencel,No,14200.93,No,6,436.35,Stable,Fair Trade,268020.0,1902924.59,2
BRAND-0257,Brand_257,Australia,2011,0.43170243232122396,Bamboo Fabric,No,24376.21,Yes,16,189.87,Stable,B Corp,489800.0,2188946.02,1
BRAND-0258,Brand_258,China,2019,0.6314232990456041,Organic Cotton,Yes,16136.8,No,4,498.34,Growing,Fair Trade,342090.0,2545356.06,2
BRAND-0259,Brand_259,Brazil,2023,0.3437937305070846,Hemp,No,40810.24,Yes,7,206.87,Declining,OEKO-TEX,188710.0,2388298.54,1
BRAND-0260,Brand_260,France,2010,0.4751221578749125,Tencel,No,37785.6,No,15,204.77,Growing,B Corp,235520.0,2357676.46,2
BRAND-0261,Brand_261,Australia,2014,0.5076827497663199,Tencel,Yes,40921.6,No,17,328.84,Growing,B Corp,21210.0,3735763.17,2
BRAND-0262,Brand_262,Brazil,2015,0.5551427466518595,Organic Cotton,No,98319.02,Yes,18,269.46,Stable,GOTS,192970.0,3234231.18,1
BRAND-0263,Brand_263,India,2024,0.6456642210978076,Hemp,No,90222.52,No,12,192.22,Declining,GOTS,363680.0,2146454.79,2
BRAND-0264,Brand_264,China,2015,0.6355004847023732,Recycled Polyester,No,97637.91,No,8,361.96,Growing,GOTS,314680.0,279217.99,2
BRAND-0265,Brand_265,India,2010,0.4881692706169656,Hemp,Yes,32439.23,No,2,334.97,Stable,GOTS,370350.0,174958.64,2
BRAND-0266,Brand_266,Brazil,2023,0.635150794109958,Tencel,Yes,96628.24,Yes,13,348.49,Growing,GOTS,208210.0,4005063.96,1
BRAND-0267,Brand_267,Brazil,2021,0.5220933085981626,Bamboo Fabric,No,41612.19,Yes,4,147.63,Stable,GOTS,428150.0,4278770.23,1
BRAND-0268,Brand_268,France,2013,0.2173165620476962,Bamboo Fabric,No,5354.88,Yes,11,359.61,Stable,GOTS,48320.0,1326816.39,1
BRAND-0269,Brand_269,UK,2011,0.571892023752451,Organic Cotton,No,59819.43,No,8,331.47,Declining,OEKO-TEX,391590.0,381064.38,2
BRAND-0270,Brand_270,Brazil,2023,0.259063138891933,Hemp,Yes,42301.34,Yes,8,111.73,Stable,GOTS,105990.0,2376533.15,1
BRAND-0271,Brand_271,Germany,2012,0.5441502000184932,Recycled Polyester,Yes,19036.08,No,17,175.17,Declining,B Corp,341150.0,3977970.71,2
BRAND-0272,Brand_272,Brazil,2014,0.4245965493911117,Organic Cotton,No,69217.75,Yes,15,263.2,Growing,GOTS,66270.0,3300495.72,1
BRAND-0273,Brand_273,Brazil,2019,0.5609426994932875,Bamboo Fabric,No,46348.86,Yes,3,320.27,Declining,GOTS,378960.0,3538383.43,1
BRAND-0274,Brand_274,China,2013,0.7120038520472185,Bamboo Fabric,No,88881.07,No,10,107.84,Growing,OEKO-TEX,416730.0,3947337.39,2
BRAND-0275,Brand_275,USA,2022,0.6951920634714979,Bamboo Fabric,No,50524.49,No,19,329.7,Stable,OEKO-TEX,274480.0,4611213.12,2
BRAND-0276,Brand_276,Germany,2012,0.3804157400450412,Hemp,Yes,61559.0,Yes,17,191.45,Stable,GOTS,249480.0,1669637.51,1
BRAND-0277,Brand_277,Australia,2012,0.46026089733395303,Organic Cotton,No,93930.71,Yes,6,111.94,Growing,OEKO-TEX,307030.0,1977925.04,1
BRAND-0278,Brand_278,China,2010,0.5753038138751415,Vegan Leather,Yes,25305.94,No,11,497.71,Growing,OEKO-TEX,146900.0,2888736.49,2
BRAND-0279,Brand_279,Brazil,2018,0.5968066075472424,Tencel,No,82780.35,Yes,13,377.83,Declining,OEKO-TEX,84220.0,4834356.76,1
BRAND-0280,Brand_280,UK,2023,0.4145194033232946,Hemp,No,25654.3,No,15,42.36,Growing,OEKO-TEX,292560.0,2826311.89,2
BRAND-0281,Brand_281,France,2015,0.33565972132920674,Recycled Polyester,No,73498.48,Yes,12,39.9,Growing,Fair Trade,288150.0,1341652.16,1
BRAND-0282,Brand_282,Brazil,2015,0.6550094305980483,Bamboo Fabric,Yes,73967.7,No,9,248.23,Stable,B Corp,158600.0,4626059.81,2
BRAND-0283,Brand_283,Italy,2010,0.6832407967551626,Recycled Polyester,No,90494.24,No,14,320.05,Declining,GOTS,111470.0,4113496.87,2
BRAND-0284,Brand_284,Italy,2013,0.3669089393486874,Bamboo Fabric,Yes,33710.74,Yes,12,105.59,Stable,GOTS,227960.0,3890391.92,1
BRAND-0285,Brand_285,Italy,2015,0.543821589445038,Hemp,Yes,81480.02,No,3,151.77,Growing,Fair Trade,421990.0,295419.6,2
BRAND-0286,Brand_286,Italy,2017,0.515715524019434,Hemp,No,16766.49,No,9,290.56,Growing,OEKO-TEX,460590.0,1087178.59,2
BRAND-0287,Brand_287,France,2016,0.13798241249760793,Recycled Polyester,No,44900.82,Yes,2,107.51,Stable,B Corp,64950.0,179431.01,1
BRAND-0288,Brand_288,Brazil,2010,0.28350202861377394,Bamboo Fabric,No,26472.94,Yes,5,111.47,Declining,B Corp,451300.0,203329.13,1
BRAND-0289,Brand_289,UK,2017,0.46192841382204397,Bamboo Fabric,No,84045.29,Yes,6,28.0,Stable,GOTS,168920.0,4773679.87,1
BRAND-0290,Brand_290,India,2021,0.4642671126469181,Bamboo Fabric,Yes,48201.13,No,9,380.81,Declining,OEKO-TEX,101570.0,1115145.63,2
BRAND-0291,Brand_291,Germany,2020,0.49043411479226706,Recycled Polyester,Yes,66520.48,Yes,7,304.8,Stable,Fair Trade,317710.0,1842437.73,1
BRAND-0292,Brand_292,Brazil,2021,0.4587838647868405,Recycled Polyester,Yes,47982.06,No,11,73.63,Declining,Fair Trade,82690.0,4421283.9,2
BRAND-0293,Brand_293,USA,2021,0.6194134791414814,Recycled Polyester,Yes,65421.2,No,11,344.36,Stable,B Corp,92620.0,3965263.66,2
BRAND-0294,Brand_294,France,2022,0.28236140328907444,Vegan Leather,No,36003.89,Yes,14,418.22,Declining,OEKO-TEX,18940.0,838928.41,1
BRAND-0295,Brand_295,Brazil,2023,0.5428677478425593,Hemp,No,6177.09,No,2,392.72,Growing,Fair Trade,246430.0,3263741.45,2
BRAND-0296,Brand_296,Australia,2023,0.4393404175614697,Bamboo Fabric,Yes,33106.79,Yes,9,325.55,Stable,B Corp,109860.0,4313210.42,1
BRAND-0297,Brand_297,Germany,2010,0.264611082756111,Organic Cotton,No,8375.29,No,2,68.78,Declining,GOTS,42310.0,2800644.56,2
BRAND-0298,Brand_298,Brazil,2012,0.6491723858175054,Recycled Polyester,No,37532.19,No,17,484.53,Declining,GOTS,336430.0,2052288.57,2
BRAND-0299,Brand_299,Germany,2016,0.3774096511273841,Vegan Leather,No,17979.79,No,11,321.47,Declining,GOTS,221830.0,220448.6,2
BRAND-0300,Brand_300,France,2011,0.7004047300396904,Bamboo Fabric,Yes,45798.65,No,4,452.53,Declining,B Corp,186180.0,4555852.04,2
BRAND-0301,Brand_301,France,2021,0.7552200356142341,Bamboo Fabric,No,97962.21,No,12,300.27,Growing,GOTS,468720.0,1856635.79,2
BRAND-0302,Brand_302,Japan,2018,0.4626693156012973,Tencel,No,48552.21,No,3,279.08,Growing,GOTS,153280.0,1610499.22,2
BRAND-0303,Brand_303,Italy,2015,0.26964755407532537,Organic Cotton,Yes,55037.31,Yes,8,55.24,Stable,OEKO-TEX,175690.0,1854383.31,1
BRAND-0304,Brand_304,UK,2024,0.4754329367081328,Hemp,No,81231.84,No,19,229.19,Declining,B Corp,182740.0,476772.03,2
BRAND-0305,Brand_305,UK,2010,0.2708124412696772,Bamboo Fabric,No,1756.57,Yes,2,329.8,Declining,B Corp,218290.0,1224197.33,1
BRAND-0306,Brand_306,USA,2016,0.5089077898322403,Vegan Leather,Yes,45770.2,Yes,6,444.94,Stable,Fair Trade,242690.0,2546119.76,1
BRAND-0307,Brand_307,India,2017,0.3912384555034699,Hemp,Yes,34386.65,No,1,304.82,Stable,GOTS,93850.0,1154039.08,2
BRAND-0308,Brand_308,India,2011,0.30123226131664516,Tencel,Yes,13820.9,Yes,16,176.45,Growing,GOTS,232780.0,2719635.79,1
BRAND-0309,Brand_309,Australia,2021,0.18834118345209763,Vegan Leather,No,7923.49,Yes,16,23.94,Growing,GOTS,299790.0,1583652.84,1
BRAND-0310,Brand_310,France,2022,0.5368313554466353,Hemp,Yes,41578.57,No,16,276.15,Stable,B Corp,155250.0,3514888.93,2
BRAND-0311,Brand_311,Japan,2015,0.5992280035195598,Recycled Polyester,No,88478.0,No,12,420.33,Stable,OEKO-TEX,110910.0,1416583.03,2
BRAND-0312,Brand_312,Australia,2014,0.5697105140372921,Hemp,Yes,74594.21,Yes,3,439.57,Declining,GOTS,233800.0,2525104.91,1
BRAND-0313,Brand_313,Australia,2014,0.5003369696502499,Recycled Polyester,No,2979.28,Yes,7,415.34,Stable,Fair Trade,412200.0,3102335.14,1
BRAND-0314,Brand_314,China,2018,0.4114903481624925,Bamboo Fabric,No,11004.88,Yes,18,234.93,Growing,GOTS,347550.0,3391509.89,1
BRAND-0315,Brand_315,Italy,2024,0.4855806019460268,Vegan Leather,Yes,93574.99,Yes,10,155.78,Growing,Fair Trade,342440.0,1707917.21,1
BRAND-0316,Brand_316,India,2021,0.47222871420100476,Hemp,No,50093.44,Yes,13,267.61,Growing,OEKO-TEX,330190.0,2544666.29,1
BRAND-0317,Brand_317,China,2010,0.451490623729367,Organic Cotton,No,57570.41,Yes,17,314.71,Declining,GOTS,130830.00000000001,3251702.31,1
BRAND-0318,Brand_318,USA,2023,0.5667792626376837,Tencel,Yes,51894.28,Yes,7,304.13,Stable,GOTS,381070.0,3532037.08,1
BRAND-0319,Brand_319,Brazil,2010,0.6996283637002235,Hemp,No,49732.34,No,4,469.06,Growing,GOTS,285180.0,3174834.11,2
BRAND-0320,Brand_320,China,2010,0.47525919799953564,Bamboo Fabric,No,25016.14,No,11,307.01,Growing,GOTS,200800.0,2273686.14,2
BRAND-0321,Brand_321,Australia,2018,0.5781889528483714,Tencel,No,53205.79,Yes,7,424.03,Stable,B Corp,240450.0,3862388.49,1
BRAND-0322,Brand_322,China,2012,0.5778551627303966,Vegan Leather,Yes,38929.02,No,19,279.43,Growing,B Corp,429310.0,1711165.29,2
BRAND-0323,Brand_323,Australia,2013,0.3866132533496317,Tencel,Yes,40305.81,Yes,15,271.44,Declining,GOTS,426880.0,233853.33,1
BRAND-0324,Brand_324,India,2012,0.5360074286730963,Tencel,No,53534.85,No,11,355.86,Growing,GOTS,33750.0,3289284.18,2
BRAND-0325,Brand_325,UK,2022,0.6115387844731971,Organic Cotton,Yes,16867.51,No,4,195.93,Declining,B Corp,445940.0,4219453.35,2
BRAND-0326,Brand_326,USA,2018,0.4936399762458683,Tencel,Yes,36972.8,No,18,293.01,Growing,GOTS,92040.0,3302579.86,2
BRAND-0327,Brand_327,Germany,2024,0.4052196080088124,Hemp,Yes,16024.84,No,18,365.4,Stable,GOTS,86560.0,1797804.18,2
BRAND-0328,Brand_328,France,2019,0.2423252650661162,Organic Cotton,No,24839.64,Yes,4,164.04,Declining,GOTS,188920.0,1514152.88,1
BRAND-0329,Brand_329,USA,2010,0.6255764735833983,Bamboo Fabric,Yes,57248.59,No,13,212.02,Declining,Fair Trade,257550.0,4228678.0,2
BRAND-0330,Brand_330,UK,2018,0.3649774111014751,Hemp,No,25690.74,Yes,19,328.04,Growing,GOTS,395590.0,231582.7,1
BRAND-0331,Brand_331,China,2017,0.5455382562056067,Tencel,No,67591.97,No,4,241.38,Declining,Fair Trade,95040.0,3371818.05,2
BRAND-0332,Brand_332,China,2019,0.27032464723056493,Recycled Polyester,Yes,43746.73,No,6,98.97,Growing,Fair Trade,71810.0,546189.02,2
BRAND-0333,Brand_333,Japan,2014,0.5299402766202036,Recycled Polyester,No,95320.79,No,8,58.81,Declining,B Corp,247080.0,2050795.79,2
BRAND-0334,Brand_334,Brazil,2012,0.3869835371675021,Bamboo Fabric,No,61822.92,Yes,6,185.56,Stable,GOTS,200510.0,2347753.58,1
BRAND-0335,Brand_335,Germany,2021,0.3001674762460823,Recycled Polyester,Yes,68331.45,Yes,17,27.8,Declining,Fair Trade,279670.0,1070856.35,1
BRAND-0336,Brand_336,USA,2018,0.8288548482988846,Vegan Leather,No,95790.93,No,8,470.25,Growing,B Corp,473580.0,1669616.21,2
BRAND-0337,Brand_337,France,2012,0.4205887031152522,Organic Cotton,No,45331.13,Yes,12,160.98,Growing,GOTS,434830.0,1770001.42,1
BRAND-0338,Brand_338,France,2018,0.7576635886872551,Bamboo Fabric,No,90327.33,No,2,296.59,Declining,GOTS,291230.0,4111432.76,2
BRAND-0339,Brand_339,China,2015,0.2675025189838446,Recycled Polyester,No,10319.44,Yes,14,84.34,Stable,OEKO-TEX,189130.0,3595068.12,1
BRAND-0340,Brand_340,India,2013,0.41091913270296043,Tencel,Yes,11960.54,Yes,6,292.77,Stable,Fair Trade,128360.00000000001,4930518.62,1
BRAND-0341,Brand_341,Brazil,2020,0.3829659007742705,Organic Cotton,Yes,66621.05,Yes,7,295.04,Growing,GOTS,86690.0,2022535.26,1
BRAND-0342,Brand_342,China,2014,0.23823688361765602,Organic Cotton,No,85326.01,Yes,5,85.76,Declining,Fair Trade,33190.0,805391.19,1
BRAND-0343,Brand_343,India,2012,0.4068693219312991,Hemp,Yes,23514.43,No,15,253.19,Growing,GOTS,305610.0,432244.46,2
BRAND-0344,Brand_344,France,2013,0.5072892720873022,Hemp,Yes,76112.03,No,18,66.63,Stable,B Corp,441860.0,493338.39,2
BRAND-0345,Brand_345,Brazil,2011,0.5290134636265879,Hemp,No,31182.5,Yes,12,230.63,Declining,B Corp,469990.0,3651352.1,1
BRAND-0346,Brand_346,Italy,2024,0.6693844525032665,Recycled Polyester,Yes,96637.83,No,19,398.64,Declining,OEKO-TEX,370320.0,91423.69,2
BRAND-0347,Brand_347,USA,2011,0.25724250836582674,Vegan Leather,Yes,62010.62,Yes,20,38.51,Stable,Fair Trade,290710.0,267076.88,1
BRAND-0348,Brand_348,Germany,2017,0.34332347000160324,Bamboo Fabric,No,46063.12,No,10,217.92,Growing,B Corp,81980.0,604010.15,2
BRAND-0349,Brand_349,Germany,2016,0.652752240940742,Vegan Leather,Yes,92564.83,Yes,13,485.65,Growing,OEKO-TEX,266210.0,2553304.72,1
BRAND-0350,Brand_350,France,2020,0.3662606473222544,Recycled Polyester,Yes,5821.49,Yes,9,337.93,Stable,GOTS,159920.0,3514061.14,1
BRAND-0351,Brand_351,Brazil,2012,0.5589879694566564,Vegan Leather,Yes,58711.75,Yes,6,422.29,Growing,GOTS,152790.0,4087947.43,1
BRAND-0352,Brand_352,Japan,2015,0.3795891963744841,Bamboo Fabric,No,53230.9,Yes,2,265.79,Declining,GOTS,246100.0,1321704.73,1
BRAND-0353,Brand_353,UK,2015,0.43962223585910565,Recycled Polyester,Yes,69895.58,Yes,16,329.93,Growing,B Corp,201000.0,1525468.84,1
BRAND-0354,Brand_354,Australia,2024,0.7755439692325281,Bamboo Fabric,Yes,84953.64,No,19,417.99,Growing,OEKO-TEX,188890.0,4508670.45,2
BRAND-0355,Brand_355,Australia,2014,0.4917402056004838,Bamboo Fabric,Yes,61017.52,Yes,20,320.38,Stable,GOTS,325160.0,1905318.69,1
BRAND-0356,Brand_356,Germany,2020,0.6159752468494688,Tencel,No,97415.01,No,11,127.02,Growing,GOTS,99760.0,4507441.8,2
BRAND-0357,Brand_357,China,2019,0.6331552949133908,Tencel,Yes,34821.94,No,12,416.18,Stable,GOTS,268050.0,3257393.89,2
